I-0,I-1,Desired,O-0,O-1,O-2,O-3,O-4,O-5,Actual,Correct
0.29482,0.36849,4,8.40137e-08,9.44395e-07,2.02169e-14,0.295302,0.709404,1.35561e-06,4,1
0.36286,0.2835,4,9.44755e-10,1.22785e-05,4.86244e-18,0.0345816,0.933528,6.37557e-06,4,1
0.46247,0.43209,4,0.0130186,0.00374174,6.67915e-06,0.18089,0.444534,0.0315138,-1,0
0.39608,0.4001,4,2.29358e-05,4.66748e-05,7.41083e-10,0.336874,0.745697,2.6185e-05,4,1
0.41957,0.24901,4,3.34851e-10,7.76456e-05,3.87115e-18,0.0125687,0.932594,7.17052e-05,4,1
0.51362,0.2722,4,9.57695e-08,0.00246703,5.56247e-15,0.000716724,0.387867,0.780984,5,0
0.4374,0.25733,4,9.43597e-10,0.000148877,2.28365e-17,0.00893564,0.918446,0.000460514,4,1
0.31778,0.30643,4,3.26151e-09,2.73443e-06,9.50002e-18,0.0726221,0.909478,4.08913e-06,4,1
0.29496,0.18999,4,4.3284e-09,1.46378e-06,5.92297e-21,0.127858,0.955916,9.36855e-06,4,1
0.27902,0.26782,4,4.79225e-09,5.70705e-07,1.38269e-19,0.0962011,0.924582,8.37586e-06,4,1
0.35946,0.32771,4,1.27723e-08,8.25184e-06,6.14992e-16,0.0668468,0.900843,5.3452e-06,4,1
0.40506,0.27087,4,8.06475e-10,4.35313e-05,1.09407e-17,0.0173343,0.932816,3.45715e-05,4,1
0.37532,0.36729,4,5.0189e-07,1.29959e-05,6.10214e-13,0.160882,0.840742,7.6975e-06,4,1
0.3391,0.1961,4,3.39404e-10,8.79072e-06,1.61047e-20,0.0570477,0.957068,5.77626e-06,4,1
0.26556,0.34842,4,4.13064e-08,2.11333e-07,3.79832e-16,0.224761,0.751664,3.18882e-06,4,1
0.36149,0.40073,4,3.57903e-06,1.20367e-05,9.89479e-11,0.45883,0.665446,1.67772e-06,4,0
0.44376,0.34659,4,4.02821e-06,0.000182553,2.60049e-12,0.0262938,0.856595,0.00699186,4,1
0.39072,0.28775,4,1.64941e-09,2.52993e-05,2.61171e-17,0.0245823,0.929912,1.75045e-05,4,1
0.34742,0.25967,4,4.47777e-10,9.45093e-06,4.22811e-19,0.0384436,0.942724,5.30686e-06,4,1
0.32535,0.25099,4,6.58624e-10,4.89212e-06,1.33138e-19,0.0524622,0.944151,5.42995e-06,4,1
0.39094,0.26494,4,4.60647e-10,2.96446e-05,3.20434e-18,0.0210475,0.937979,1.47316e-05,4,1
0.3565,0.27914,4,7.8248e-10,1.07024e-05,2.58711e-18,0.0364352,0.935375,5.69793e-06,4,1
0.41558,0.33556,4,2.25022e-07,4.93378e-05,5.72786e-14,0.0371746,0.895022,0.000208971,4,1
0.34709,0.23206,4,2.72936e-10,1.06314e-05,8.22704e-20,0.0403525,0.95042,5.46586e-06,4,1
0.45257,0.32738,4,9.89257e-07,0.000247072,2.64748e-13,0.0131148,0.857338,0.01515,4,1
0.42164,0.38194,4,2.77671e-05,0.000105165,1.86405e-10,0.129987,0.82317,0.000573759,4,1
0.33056,0.27299,4,8.70575e-10,5.20717e-06,6.76115e-19,0.0493514,0.93594,4.92427e-06,4,1
0.41659,0.25269,4,3.79107e-10,6.92601e-05,4.377e-18,0.0133323,0.933233,6.04512e-05,4,1
0.31044,0.24649,4,1.09933e-09,2.8113e-06,7.30935e-20,0.0657909,0.943675,6.19329e-06,4,1
0.41964,0.32768,4,1.33605e-07,5.7875e-05,2.41021e-14,0.0287258,0.899622,0.000289237,4,1
0.37278,0.25985,4,3.46137e-10,1.87799e-05,1.00745e-18,0.0270292,0.941951,7.64984e-06,4,1
0.34387,0.44517,4,1.66001e-05,1.5187e-05,1.10025e-07,0.856689,0.169868,7.44414e-08,3,0
0.41433,0.26254,4,6.20078e-10,6.15997e-05,8.74271e-18,0.0142462,0.931854,5.97412e-05,4,1
0.42611,0.38496,4,4.94302e-05,0.000139759,4.35918e-10,0.130554,0.813046,0.000996568,4,1
0.48517,0.26738,4,1.87194e-08,0.00108252,1.22309e-15,0.00236901,0.764272,0.164336,4,1
0.39812,0.36863,4,1.83297e-06,2.98186e-05,3.36718e-12,0.126824,0.851255,4.38463e-05,4,1
0.31832,0.33478,4,1.286e-08,2.39901e-06,2.91091e-16,0.114,0.869732,2.90856e-06,4,1
0.26809,0.43192,4,1.91461e-06,3.9825e-07,8.97748e-10,0.8682,0.0731973,4.69298e-08,3,0
0.27565,0.44532,4,3.23644e-06,7.12957e-07,1.25356e-08,0.913412,0.0402532,1.77092e-08,3,0
0.35468,0.3994,4,2.42289e-06,9.35772e-06,5.4453e-11,0.463205,0.655701,1.24491e-06,4,0
0.36347,0.20197,4,1.33939e-10,1.78831e-05,3.43257e-20,0.0366499,0.954655,5.88147e-06,4,1
0.36826,0.33863,4,3.61947e-08,1.00453e-05,4.41783e-15,0.0779687,0.890111,6.81618e-06,4,1
0.29551,0.38778,4,2.57149e-07,1.05152e-06,5.73672e-13,0.46294,0.558296,6.44888e-07,-1,0
0.34713,0.32548,4,8.96117e-09,5.98756e-06,2.63032e-16,0.0725482,0.899588,4.1196e-06,4,1
0.31297,0.46278,4,9.42298e-06,5.7973e-06,6.43507e-07,0.933243,0.0352211,7.40025e-09,3,0
0.4732,0.43907,4,0.0286255,0.00773035,2.1503e-05,0.136459,0.306475,0.0600849,-1,0
0.3683,0.346,4,6.51701e-08,9.92765e-06,1.32888e-14,0.0940572,0.879443,6.52042e-06,4,1
0.49579,0.18567,4,1.73978e-10,0.00126618,5.42064e-18,0.00244277,0.732068,0.0601217,4,1
0.40774,0.36848,4,3.23387e-06,4.43906e-05,6.53591e-12,0.108863,0.853809,0.00011483,4,1
0.4287,0.25965,4,7.99968e-10,0.000104775,1.60707e-17,0.0107731,0.924843,0.000198803,4,1
0.27081,0.36209,4,6.81399e-08,2.88491e-07,3.42376e-15,0.290241,0.686209,1.98254e-06,4,1
0.37045,0.47427,4,0.000131545,0.000109655,3.47206e-05,0.90051,0.0730988,8.50125e-08,3,0
0.29872,0.33469,4,1.38078e-08,1.14502e-06,1.48764e-16,0.133944,0.852267,3.08843e-06,4,1
0.39917,0.42671,4,0.000164316,0.000113111,9.99636e-08,0.5764,0.565762,1.88342e-05,-1,0
0.35415,0.35413,4,7.98277e-08,6.65033e-06,2.25128e-14,0.134482,0.855907,3.56332e-06,4,1
0.39912,0.26867,4,6.28935e-10,3.67234e-05,6.55809e-18,0.0188559,0.935101,2.32676e-05,4,1
0.20654,0.21979,4,2.6612e-06,2.00149e-09,5.7315e-21,0.358083,0.913324,5.93567e-05,4,1
0.35427,0.18936,4,1.84743e-10,1.38753e-05,1.81155e-20,0.0467135,0.957129,5.6493e-06,4,1
0.41881,0.37607,4,1.34377e-05,8.21625e-05,5.4646e-11,0.113744,0.837695,0.000406849,4,1
0.3022,0.2686,4,1.79712e-09,1.81331e-06,2.36717e-19,0.0707987,0.932223,6.0451e-06,4,1
0.35905,0.33364,4,1.93946e-08,7.9402e-06,1.35839e-15,0.0763853,0.893585,5.09043e-06,4,1
0.36771,0.40496,4,6.44136e-06,1.61859e-05,2.99095e-10,0.484702,0.651817,2.11801e-06,4,0
0.44288,0.34975,4,5.24279e-06,0.000180104,4.02617e-12,0.0293048,0.854425,0.00654208,4,1
0.40079,0.29491,4,3.51243e-09,3.27813e-05,9.86759e-17,0.0228188,0.924942,3.46228e-05,4,1
0.35145,0.42855,4,1.16675e-05,1.42267e-05,8.77985e-09,0.748651,0.357407,2.91288e-07,3,0
0.45898,0.14421,4,2.64337e-11,0.00017232,1.60855e-19,0.0103129,0.892149,0.000237956,4,1
0.19978,0.3089,4,5.22286e-07,1.06265e-09,1.15531e-18,0.250432,0.768004,2.97632e-05,4,1
0.33728,0.36248,4,9.67349e-08,4.1363e-06,3.89267e-14,0.194088,0.816119,2.0572e-06,4,1
0.42337,0.2701,4,1.31498e-09,8.22247e-05,3.0052e-17,0.0124871,0.925342,0.000148314,4,1
0.39372,0.30567,4,6.21732e-09,2.45743e-05,2.27431e-16,0.029327,0.920716,2.4026e-05,4,1
0.35002,0.24589,4,3.12237e-10,1.09523e-05,1.89225e-19,0.037222,0.946964,5.46389e-06,4,1
0.3893,0.47242,4,0.000425638,0.000298211,7.50045e-05,0.85944,0.116967,7.30762e-07,3,0
0.37253,0.38996,4,2.76219e-06,1.50095e-05,2.6732e-11,0.322774,0.756093,4.40491e-06,4,1
0.48408,0.33329,4,1.16748e-05,0.000888622,3.67338e-12,0.0048606,0.666416,0.384441,4,1
0.37893,0.41444,4,2.19731e-05,3.08915e-05,3.1727e-09,0.544721,0.610411,3.58776e-06,4,0
0.50376,0.33016,4,2.12803e-05,0.00157151,4.25412e-12,0.00184936,0.407117,0.768004,5,0
0.32275,0.29732,4,2.14984e-09,3.43936e-06,4.40894e-18,0.062637,0.919317,4.35388e-06,4,1
0.29693,0.29357,4,3.29661e-09,1.27365e-06,1.50183e-18,0.0814011,0.912763,5.33364e-06,4,1
0.37849,0.34929,4,1.24832e-07,1.34217e-05,3.93582e-14,0.0918562,0.87833,1.06849e-05,4,1
0.34692,0.42026,4,6.2816e-06,1.01707e-05,1.61793e-09,0.69103,0.428017,3.58305e-07,3,0
0.36221,0.30298,4,2.65646e-09,1.04196e-05,3.39092e-17,0.042568,0.922695,6.22952e-06,4,1
0.37746,0.251,4,2.48721e-10,2.23472e-05,6.40674e-19,0.0249524,0.943888,8.34763e-06,4,1
0.44688,0.20309,4,8.45772e-11,0.000203313,9.16634e-19,0.00821238,0.916257,0.000322052,4,1
0.43431,0.36891,4,1.96888e-05,0.000153169,5.03431e-11,0.0644099,0.839708,0.00269502,4,1
0.33548,0.33879,4,1.83738e-08,4.04712e-06,9.79199e-16,0.107356,0.874237,3.03163e-06,4,1
0.33215,0.29389,4,1.68744e-09,4.78019e-06,4.27539e-18,0.0546075,0.924263,4.45732e-06,4,1
0.56811,0.21346,4,3.28595e-09,0.00475614,5.67026e-17,5.90559e-05,0.00757072,0.971697,5,0
0.61827,0.21928,4,1.21047e-08,0.00135933,4.57884e-17,4.63999e-06,3.75744e-05,0.988806,5,0
0.41342,0.2351,4,1.58711e-10,6.56285e-05,1.04008e-18,0.0141036,0.937972,3.64889e-05,4,1
0.33245,0.29704,4,1.91204e-09,4.722e-06,5.86407e-18,0.0560188,0.922097,4.37899e-06,4,1
0.34137,0.17787,4,3.53561e-10,9.30938e-06,1.00028e-20,0.0640526,0.95929,5.87067e-06,4,1
0.33299,0.35807,4,6.49825e-08,3.62796e-06,1.59218e-14,0.177603,0.825367,2.11331e-06,4,1
0.48407,0.24977,4,4.29307e-09,0.00108845,2.20969e-16,0.002448,0.788813,0.0970755,4,1
0.18313,0.48375,4,0.000112836,6.71921e-10,1.48039e-06,0.98907,0.00073453,3.74508e-09,3,0
0.5155,0.273,4,1.10419e-07,0.00255529,6.25953e-15,0.000654695,0.355158,0.807296,5,0
0.34968,0.35339,4,6.69149e-08,5.86836e-06,1.61446e-14,0.13705,0.854179,3.17803e-06,4,1
0.392,0.31601,4,1.31076e-08,2.20033e-05,7.48404e-16,0.0356875,0.914449,2.32099e-05,4,1
0.37913,0.34674,4,1.03176e-07,1.36619e-05,2.75023e-14,0.0850326,0.882363,1.12015e-05,4,1
0.36748,0.41999,4,1.62975e-05,2.19703e-05,4.38791e-09,0.636639,0.517279,1.1871e-06,3,0
0.426,0.18812,4,4.37068e-11,9.11062e-05,1.59849e-19,0.0138388,0.935646,4.01488e-05,4,1
0.46124,0.34483,4,1.03942e-05,0.000393735,6.34426e-12,0.0148537,0.806722,0.0562695,4,1
0.34094,0.43917,4,1.17927e-05,1.18743e-05,3.49802e-08,0.83279,0.209019,9.43007e-08,3,0
0.46386,0.27,4,8.12756e-09,0.000450856,4.54907e-16,0.00479486,0.868124,0.0154139,4,1
0.43651,0.30652,4,4.7074e-08,0.000121692,4.59655e-15,0.0136803,0.900108,0.00133213,4,1
0.46665,0.3009,4,1.5895e-07,0.000459985,1.86863e-14,0.00559688,0.836079,0.0474555,4,1
0.41256,0.39065,4,3.18479e-05,8.15319e-05,4.42841e-10,0.202762,0.798711,0.000184521,4,1
0.36613,0.36481,4,2.78151e-07,9.62772e-06,2.37577e-13,0.163663,0.839526,4.85864e-06,4,1
0.32595,0.39363,4,6.25846e-07,3.42847e-06,5.14395e-12,0.467133,0.612481,6.45108e-07,4,0
0.39142,0.24428,4,1.93106e-10,3.35052e-05,7.05658e-19,0.0201618,0.943084,1.27434e-05,4,1
0.51754,0.3777,4,0.00296864,0.00394181,3.24752e-09,0.00234644,0.124707,0.857658,5,0
0.46645,0.30304,4,1.94172e-07,0.000453651,2.41922e-14,0.00577935,0.834887,0.0486325,4,1
0.33894,0.32184,4,6.62653e-09,4.86156e-06,1.18258e-16,0.0735261,0.900931,3.80396e-06,4,1
0.32257,0.28606,4,1.47285e-09,3.67115e-06,1.55719e-18,0.0577121,0.927263,4.68985e-06,4,1
0.46667,0.35616,4,4.573e-05,0.000554877,4.96022e-11,0.0164618,0.758733,0.111492,4,1
0.36562,0.4078,4,7.01244e-06,1.58109e-05,4.44046e-10,0.520622,0.622801,1.6797e-06,4,0
0.37215,0.25258,4,2.69777e-10,1.92751e-05,5.87405e-19,0.0269945,0.944065,7.36979e-06,4,1
0.41883,0.29294,4,5.93461e-09,6.21448e-05,2.47004e-16,0.0164259,0.919666,0.000148788,4,1
0.38964,0.3689,4,1.16854e-06,2.15882e-05,1.97738e-12,0.143356,0.846684,2.08579e-05,4,1
0.43729,0.30891,4,6.16453e-08,0.000125224,6.65682e-15,0.0139376,0.897876,0.00154154,4,1
0.45977,0.2773,4,1.21758e-08,0.000369186,7.47739e-16,0.00559359,0.875519,0.0113102,4,1
0.49282,0.23949,4,2.92546e-09,0.00152332,1.4341e-16,0.00183306,0.72845,0.183272,4,1
0.25922,0.23919,4,1.93764e-08,1.75033e-07,2.05262e-20,0.145828,0.932173,1.44893e-05,4,1
0.25794,0.25606,4,1.65556e-08,1.56531e-07,4.76764e-20,0.133302,0.922237,1.34357e-05,4,1
0.44729,0.24867,4,7.93236e-10,0.00022823,2.06325e-17,0.00706035,0.90947,0.00111734,4,1
0.58909,0.39351,4,0.0368004,0.0108688,5.78269e-09,4.42692e-05,0.000498529,0.950769,5,0
0.29185,0.17047,4,8.32335e-09,1.20779e-06,3.45906e-21,0.164794,0.958818,1.05267e-05,4,1
0.41844,0.36355,4,4.03572e-06,6.71611e-05,6.27127e-12,0.0770196,0.860943,0.000373256,4,1
0.24743,0.35888,4,9.58344e-08,6.64507e-08,1.13946e-15,0.311211,0.636471,2.99166e-06,4,1
0.56525,0.30911,4,1.73933e-05,0.00299242,2.87716e-13,4.45604e-05,0.00482637,0.982476,5,0
0.38751,0.48307,4,0.000434955,0.000375776,0.00028521,0.881092,0.0683068,3.31218e-07,3,0
0.48786,0.25722,4,9.07996e-09,0.00123638,5.24835e-16,0.00212637,0.75389,0.170463,4,1
0.51835,0.28094,4,2.58991e-07,0.00256385,1.48582e-14,0.000574218,0.293122,0.853594,5,0
0.23404,0.31967,4,6.25364e-08,2.36049e-08,5.30233e-18,0.190961,0.802127,1.07565e-05,4,1
0.39393,0.2015,4,6.67184e-11,3.89236e-05,8.09593e-20,0.0223592,0.948957,1.0112e-05,4,1
0.34699,0.43998,4,1.57127e-05,1.53502e-05,5.22587e-08,0.828022,0.22375,1.20215e-07,3,0
0.43452,0.40791,4,0.000565356,0.000401193,4.0452e-08,0.219705,0.720165,0.00242086,4,1
0.54211,0.27465,4,2.97376e-07,0.00362454,8.9342e-15,0.000159648,0.0568526,0.956956,5,0
0.33518,0.34907,4,3.63174e-08,3.89963e-06,4.33956e-15,0.137984,0.852404,2.58033e-06,4,1
0.31643,0.2947,4,2.1652e-09,2.79795e-06,2.83574e-18,0.065772,0.919427,4.52989e-06,4,1
0.47574,0.25141,4,3.33984e-09,0.00077678,1.60583e-16,0.00322727,0.834234,0.0391672,4,1
0.37575,0.293,4,1.74184e-09,1.60736e-05,2.14453e-17,0.031898,0.928803,9.29855e-06,4,1
0.31337,0.33717,4,1.46412e-08,2.00127e-06,3.37702e-16,0.124829,0.860687,2.79678e-06,4,1
0.4244,0.30351,4,1.8674e-08,7.38182e-05,1.29407e-15,0.0169177,0.911747,0.00031744,4,1
0.41715,0.36608,4,4.7219e-06,6.53731e-05,8.72582e-12,0.0854269,0.857229,0.00032541,4,1
0.27132,0.20416,4,1.67992e-08,3.91967e-07,6.27692e-21,0.165145,0.948635,1.34086e-05,4,1
0.36986,0.36438,4,3.11553e-07,1.07618e-05,2.72647e-13,0.155861,0.843721,5.87551e-06,4,1
0.33192,0.22713,4,4.37116e-10,6.67032e-06,4.50304e-20,0.0519857,0.951334,5.62612e-06,4,1
0.35695,0.18661,4,1.67871e-10,1.49272e-05,1.77063e-20,0.0456502,0.957194,5.6713e-06,4,1
0.4111,0.44905,4,0.00105448,0.000471409,8.47197e-06,0.682518,0.373057,3.60827e-05,3,0
0.53311,0.46357,4,0.209579,0.119267,0.000101953,0.00517974,0.00580145,0.243528,-1,0
0.50497,0.28146,4,1.62926e-07,0.0018916,1.17152e-14,0.00109464,0.508274,0.669,5,0
0.35102,0.27791,4,7.67769e-10,9.29654e-06,1.91645e-18,0.0388092,0.935689,5.31926e-06,4,1
0.36971,0.31602,4,6.95573e-09,1.16167e-05,2.22525e-16,0.0475792,0.913885,7.69738e-06,4,1
0.33357,0.2556,4,5.54572e-10,6.32712e-06,2.1797e-19,0.0464799,0.943349,5.20736e-06,4,1
0.37414,0.4207,4,2.43957e-05,2.93769e-05,7.26946e-09,0.622419,0.536356,1.91623e-06,3,0
0.33588,0.27109,4,7.4623e-10,6.24328e-06,6.8323e-19,0.0458235,0.937482,4.96175e-06,4,1
0.49301,0.33248,4,1.67309e-05,0.00117837,4.48465e-12,0.00322941,0.560699,0.585803,-1,0
0.41227,0.19966,4,5.5244e-11,6.33509e-05,1.46291e-19,0.0165144,0.942575,2.10452e-05,4,1
0.47128,0.27588,4,1.96776e-08,0.00060678,1.35125e-15,0.0039263,0.837672,0.0445725,4,1
0.39003,0.29974,4,3.61837e-09,2.28355e-05,9.21615e-17,0.0284506,0.924361,1.84442e-05,4,1
0.42906,0.25028,4,4.61589e-10,0.000109088,7.43591e-18,0.0104943,0.926757,0.000168394,4,1
0.31511,0.13974,4,3.28267e-09,3.22173e-06,2.8152e-21,0.149413,0.963531,8.19056e-06,4,1
0.33372,0.35862,4,6.8444e-08,3.70872e-06,1.79247e-14,0.179286,0.824483,2.11047e-06,4,1
0.2837,0.26139,4,3.78653e-09,7.53374e-07,1.00311e-19,0.0915795,0.930256,8.10704e-06,4,1
0.38846,0.26191,4,3.90287e-10,2.81852e-05,2.24082e-18,0.0216186,0.939308,1.2915e-05,4,1
0.43111,0.20742,4,7.41398e-11,0.000116228,4.97082e-19,0.0111439,0.931165,8.32187e-05,4,1
0.46062,0.15313,4,3.06655e-11,0.000207792,2.30718e-19,0.00907917,0.890595,0.000355242,4,1
0.43458,0.29406,4,1.37601e-08,0.000116453,8.46847e-16,0.0121249,0.908349,0.00080355,4,1
0.32423,0.21428,4,6.08531e-10,5.2011e-06,2.23196e-20,0.0635241,0.953758,6.09777e-06,4,1
0.43478,0.29229,4,1.19307e-08,0.000118211,6.96819e-16,0.0118363,0.908954,0.000789739,4,1
0.42336,0.21949,4,1.00119e-10,9.15148e-05,6.52614e-19,0.0122579,0.935159,5.69553e-05,4,1
0.40701,0.21481,4,7.87606e-11,5.53775e-05,2.41107e-19,0.0167488,0.943302,1.92918e-05,4,1
0.36332,0.20315,4,1.35219e-10,1.77999e-05,3.57146e-20,0.0364564,0.954514,5.88233e-06,4,1
0.33279,0.36517,4,1.06212e-07,3.63348e-06,4.96755e-14,0.215721,0.800337,1.79705e-06,4,1
0.39829,0.41158,4,6.06026e-05,6.91512e-05,6.66386e-09,0.436145,0.683105,2.60877e-05,4,0
0.3993,0.34779,4,2.89426e-07,2.69834e-05,1.18198e-13,0.0669957,0.884919,4.80787e-05,4,1
0.25847,0.34442,4,4.23138e-08,1.36643e-07,1.81395e-16,0.219068,0.755056,3.92598e-06,4,1
0.35516,0.37213,4,3.31503e-07,7.20763e-06,4.54433e-13,0.223176,0.804995,2.70122e-06,4,1
0.31382,0.30056,4,2.76374e-09,2.45358e-06,4.61798e-18,0.0712344,0.913532,4.375e-06,4,1
0.25639,0.30234,4,1.73567e-08,1.26921e-07,1.37469e-18,0.13412,0.873255,9.00225e-06,4,1
0.41647,0.29625,4,6.99486e-09,5.59723e-05,3.09582e-16,0.0178338,0.919329,0.000126213,4,1
0.38869,0.31826,4,1.39638e-08,1.96541e-05,8.247e-16,0.0389597,0.913011,1.9118e-05,4,1
0.47994,0.44945,4,0.0521511,0.015101,8.65502e-05,0.1212,0.184909,0.0607295,-1,0
0.383,0.40133,4,1.13727e-05,2.72867e-05,3.8949e-10,0.397238,0.715222,7.41888e-06,4,1
0.50393,0.26568,4,3.66982e-08,0.00201261,2.25953e-15,0.00111509,0.556692,0.575654,-1,0
0.42814,0.34838,4,1.72013e-06,9.00933e-05,1.08181e-12,0.0403457,0.875201,0.00102809,4,1
0.44059,0.3342,4,9.23118e-07,0.000146894,3.05346e-13,0.0210057,0.87494,0.00384627,4,1
0.48703,0.35795,4,0.000162447,0.0012049,1.47246e-10,0.00740198,0.567981,0.48751,-1,0
0.37729,0.29244,4,1.72312e-09,1.68232e-05,2.17513e-17,0.0310693,0.929024,9.82275e-06,4,1
0.30082,0.26013,4,1.75371e-09,1.76504e-06,1.31531e-19,0.0726323,0.936122,6.44452e-06,4,1
0.35471,0.31683,4,5.68003e-09,7.74756e-06,1.22564e-16,0.0571863,0.910768,5.03022e-06,4,1
0.3816,0.24132,4,1.79047e-10,2.61119e-05,3.9804e-19,0.023507,0.945557,8.94533e-06,4,1
0.42265,0.20008,4,5.61769e-11,8.61936e-05,2.31627e-19,0.0136475,0.937215,3.90511e-05,4,1
0.47588,0.32035,4,1.94881e-06,0.000646198,4.14308e-13,0.00534424,0.762109,0.180623,4,1
0.37688,0.25889,4,3.31018e-10,2.10405e-05,1.09795e-18,0.0254319,0.941822,8.49218e-06,4,1
0.26665,0.34062,4,2.99917e-08,2.26238e-07,1.32233e-16,0.192418,0.788269,3.83212e-06,4,1
0.52217,0.31821,4,1.26005e-05,0.00228331,1.12585e-12,0.000592997,0.172208,0.912644,5,0
0.35734,0.45481,4,4.21142e-05,3.39808e-05,9.78475e-07,0.873847,0.14172,9.18169e-08,3,0
0.47124,0.29262,4,9.19063e-08,0.000570398,8.99282e-15,0.00442152,0.823589,0.0667001,4,1
0.36992,0.33922,4,3.99269e-08,1.05089e-05,5.26276e-15,0.0776886,0.889856,7.28643e-06,4,1
0.41636,0.30188,4,1.10529e-08,5.42884e-05,6.03055e-16,0.0192408,0.916763,0.000137267,4,1
0.29991,0.25902,4,1.80791e-09,1.70061e-06,1.20384e-19,0.0737016,0.936411,6.55454e-06,4,1
0.42486,0.23895,4,2.28997e-10,9.56181e-05,2.46289e-18,0.0113789,0.931584,9.19113e-05,4,1
0.43164,0.32795,4,2.79662e-07,9.67358e-05,6.1605e-14,0.0225665,0.890988,0.00114447,4,1
0.35588,0.34904,4,5.67517e-08,6.9921e-06,1.11224e-14,0.115329,0.867707,4.01169e-06,4,1
0.52566,0.31774,4,1.35115e-05,0.0024122,1.07423e-12,0.000485283,0.136462,0.926764,5,0
0.39373,0.14538,4,5.45469e-11,3.21455e-05,1.52444e-20,0.0347817,0.951987,7.25023e-06,4,1
0.37239,0.38319,4,1.61541e-06,1.36602e-05,7.98403e-12,0.266666,0.786137,5.03718e-06,4,1
0.42437,0.2853,4,4.12306e-09,7.96967e-05,1.52374e-16,0.0136738,0.919687,0.000221192,4,1
0.41807,0.37278,4,9.42973e-06,7.51209e-05,2.93305e-11,0.10381,0.844703,0.000370616,4,1
0.29744,0.34296,4,2.08943e-08,1.06059e-06,4.41323e-16,0.159793,0.828509,2.64925e-06,4,1
0.50795,0.25919,4,2.4481e-08,0.00231718,1.38139e-15,0.000937728,0.507505,0.632449,5,0
0.4531,0.27778,4,8.94699e-09,0.000275111,4.98472e-16,0.00672685,0.890183,0.00498108,4,1
0.37385,0.37333,4,7.76852e-07,1.29669e-05,1.56358e-12,0.196062,0.822659,6.51266e-06,4,1
0.34663,0.25608,4,4.15907e-10,9.42615e-06,3.24274e-19,0.0387816,0.943898,5.31112e-06,4,1
0.42532,0.28102,4,3.09298e-09,8.43401e-05,1.02506e-16,0.0129366,0.920661,0.000223097,4,1
0.39985,0.31551,4,1.69765e-08,2.84065e-05,1.13862e-15,0.0315155,0.913919,4.00696e-05,4,1
0.49182,0.17916,4,1.21941e-10,0.00100653,3.31083e-18,0.00298106,0.764985,0.030951,4,1
0.46668,0.3359,4,5.75217e-06,0.000467059,2.28362e-12,0.010023,0.794285,0.0906088,4,1
0.306,0.35055,4,3.08141e-08,1.47495e-06,1.76686e-15,0.177989,0.815603,2.16842e-06,4,1
0.3738,0.2996,4,2.5291e-09,1.45255e-05,3.95866e-17,0.0353268,0.92528,8.81493e-06,4,1
0.41657,0.38334,4,2.22522e-05,8.46367e-05,1.64092e-10,0.149964,0.820752,0.000308913,4,1
0.33029,0.35012,4,3.62171e-08,3.36356e-06,4.14885e-15,0.147292,0.845296,2.39267e-06,4,1
0.32274,0.35926,4,5.97696e-08,2.63779e-06,1.26193e-14,0.197088,0.808213,1.84876e-06,4,1
0.39534,0.39015,4,9.98521e-06,3.66516e-05,1.19362e-10,0.256537,0.78832,2.83911e-05,4,1
0.30534,0.31389,4,5.18104e-09,1.64224e-06,1.45378e-17,0.0903377,0.894786,4.01497e-06,4,1
0.31926,0.39385,4,5.39809e-07,2.73432e-06,4.08477e-12,0.482295,0.587609,5.76861e-07,-1,0
0.4718,0.29948,4,1.85047e-07,0.00057049,2.14657e-14,0.00464799,0.813893,0.0825716,4,1
0.29387,0.26579,4,2.42767e-09,1.24823e-06,1.6297e-19,0.0791701,0.931271,6.80535e-06,4,1
0.42741,0.3461,4,1.30677e-06,8.57931e-05,7.12105e-13,0.0385196,0.878279,0.000914377,4,1
0.36423,0.30766,4,3.6233e-09,1.06226e-05,6.29114e-17,0.0443568,0.919666,6.52852e-06,4,1
0.44518,0.30984,4,1.07282e-07,0.000177111,1.3489e-14,0.0116854,0.886544,0.0041472,4,1
0.32427,0.29171,4,1.71954e-09,3.75438e-06,2.7156e-18,0.0587533,0.923913,4.51098e-06,4,1
0.43311,0.36608,4,1.38024e-05,0.000138331,2.86682e-11,0.060683,0.846079,0.0022737,4,1
0.43625,0.33645,4,8.7668e-07,0.000121667,3.10284e-13,0.0246325,0.878848,0.00232942,4,1
0.41126,0.40761,4,0.000110274,0.000118078,8.08334e-09,0.33685,0.725763,0.00012828,4,1
0.36661,0.29547,4,1.80022e-09,1.23801e-05,1.83607e-17,0.036839,0.927507,7.00476e-06,4,1
0.39009,0.35522,4,3.54317e-07,1.99511e-05,2.08953e-13,0.0942282,0.872907,2.2812e-05,4,1
0.39888,0.33798,4,1.15563e-07,2.61134e-05,2.53059e-14,0.0520253,0.895848,4.42227e-05,4,1
0.3574,0.36913,4,2.84072e-07,7.57955e-06,3.06818e-13,0.200814,0.818098,3.11854e-06,4,1
0.48365,0.33805,4,1.86638e-05,0.000894869,7.11625e-12,0.00544196,0.660081,0.386031,4,1
0.48414,0.2531,4,5.55336e-09,0.00108528,2.98146e-16,0.00243409,0.785598,0.106333,4,1
0.39429,0.32083,4,2.11617e-08,2.31476e-05,1.62712e-15,0.0378531,0.910861,2.79366e-05,4,1
0.32005,0.19575,4,8.69753e-10,4.47207e-06,1.09053e-20,0.0788327,0.956936,6.65286e-06,4,1
