I-0,I-1,Desired,O-0,Actual,Correct
0.814,0.799,0,0.301817,0,1
0.771,0.997,0,0.143939,0,1
0.402,0.925,0,0.233124,0,1
0.137,0.888,0,0.0969266,0,1
0.131,0.41,1,0.34442,0,0
0.721,0.276,1,0.505302,-1,0
0.506,0.233,1,0.871788,1,1
0.607,0.544,1,0.965716,1,1
0.776,0.0249,0,0.227378,0,1
0.0439,0.678,0,0.111647,0,1
0.00708,0.339,0,0.0125293,0,1
0.982,0.336,0,0.223048,0,1
0.754,0.0681,0,0.241463,0,1
0.268,0.727,1,0.777429,1,1
0.391,0.965,0,0.181273,0,1
0.172,0.254,0,0.318852,0,1
0.727,0.0513,0,0.239412,0,1
0.132,0.606,1,0.539004,-1,0
0.637,0.47,1,0.954959,1,1
0.808,0.073,0,0.23528,0,1
0.858,0.443,1,0.448441,-1,0
0.977,0.0678,0,0.225622,0,1
0.999,0.599,0,0.0991278,0,1
0.548,0.941,0,0.206126,0,1
0.351,0.175,1,0.823196,1,1
0.771,0.542,1,0.833819,1,1
0.0557,0.242,0,0.0203098,0,1
0.266,0.567,1,0.925357,1,1
0.449,0.249,1,0.925911,1,1
0.719,0.465,1,0.880236,1,1
0.372,0.799,1,0.609366,1,1
0.462,0.76,1,0.741922,1,1
0.228,0.874,0,0.240853,0,1
0.78,0.806,0,0.330168,0,1
0.919,0.295,0,0.253631,0,1
0.0637,0.933,0,0.0208008,0,1
0.169,0.198,0,0.206303,0,1
0.646,0.16,1,0.407753,-1,0
0.372,0.875,1,0.337465,0,0
0.538,0.975,0,0.176469,0,1
0.0335,0.348,0,0.0246339,0,1
0.327,0.324,1,0.938117,1,1
0.238,0.0685,0,0.196867,0,1
0.429,0.722,1,0.8504,1,1
0.953,0.559,0,0.207566,0,1
0.268,0.567,1,0.92698,1,1
0.447,0.26,1,0.9348,1,1
0.0762,0.401,0,0.100545,0,1
0.176,0.0366,0,0.0435951,0,1
0.571,0.146,1,0.51304,-1,0
0.667,0.0985,0,0.292767,0,1
0.369,0.283,1,0.942205,1,1
0.368,0.722,1,0.84709,1,1
0.438,0.112,1,0.630175,1,1
0.957,0.251,0,0.23293,0,1
0.208,0.268,1,0.56145,-1,0
0.205,0.567,1,0.83557,1,1
0.836,0.0889,0,0.235191,0,1
0.0334,0.793,0,0.0429967,0,1
0.912,0.685,0,0.248959,0,1
0.129,0.19,0,0.0792847,0,1
0.958,0.934,0,0.102221,0,1
0.293,0.353,1,0.920785,1,1
0.223,0.369,1,0.787276,1,1
0.519,0.636,1,0.947441,1,1
0.0762,0.498,0,0.170803,0,1
0.0468,0.652,0,0.124672,0,1
0.185,0.893,0,0.150667,0,1
0.706,0.35,1,0.727404,1,1
0.611,0.629,1,0.935018,1,1
0.591,0.228,1,0.712186,1,1
0.505,0.797,1,0.58818,-1,0
0.884,0.878,0,0.152002,0,1
0.992,0.936,0,0.0851936,0,1
0.495,0.87,1,0.342183,0,0
0.00395,0.197,0,0.00502855,0,1
0.666,0.397,1,0.890805,1,1
0.623,0.151,1,0.426861,-1,0
0.735,0.432,1,0.811531,1,1
0.62,0.507,1,0.964568,1,1
0.291,0.339,1,0.912682,1,1
0.0745,0.598,0,0.22266,0,1
0.47,0.807,1,0.564252,-1,0
0.774,0.675,1,0.708459,1,1
0.831,0.465,1,0.570664,-1,0
0.339,0.582,1,0.95737,1,1
0.386,0.423,1,0.973428,1,1
0.64,0.0615,0,0.269563,0,1
0.528,0.974,0,0.177715,0,1
0.0254,0.899,0,0.0124669,0,1
0.342,0.192,1,0.844898,1,1
0.269,0.461,1,0.926007,1,1
0.314,0.0129,0,0.187111,0,1
0.08,0.694,0,0.221806,0,1
0.42,0.698,1,0.893098,1,1
0.795,0.688,1,0.627096,1,1
0.0473,0.997,0,0.0108689,0,1
0.577,0.598,1,0.95838,1,1
0.765,0.998,0,0.144375,0,1
0.997,0.453,0,0.184201,0,1
0.154,0.0346,0,0.0275901,0,1
0.894,0.695,0,0.296294,0,1
0.491,0.777,1,0.671428,1,1
0.572,0.937,0,0.207352,0,1
0.718,0.738,1,0.623079,1,1
0.271,0.429,1,0.921381,1,1
0.48,0.567,1,0.97297,1,1
0.337,0.248,1,0.904548,1,1
0.661,0.586,1,0.940651,1,1
0.261,0.869,0,0.291381,0,1
0.937,0.811,0,0.123774,0,1
0.591,0.878,1,0.293152,0,0
0.531,0.228,1,0.83086,1,1
0.193,0.649,1,0.76812,1,1
0.508,0.972,0,0.180071,0,1
0.852,0.439,1,0.461664,-1,0
0.699,0.58,1,0.921789,1,1
0.108,0.12,0,0.0260836,0,1
0.114,0.659,0,0.41612,-1,0
0.246,0.227,1,0.671355,1,1
0.943,0.415,0,0.252667,0,1
0.128,0.613,1,0.515838,-1,0
0.000452,0.14,0,0.00341401,0,1
0.771,0.281,1,0.407157,-1,0
0.91,0.885,0,0.132443,0,1
0.745,0.0394,0,0.232982,0,1
0.684,0.37,1,0.82196,1,1
0.829,0.4,1,0.47113,-1,0
0.124,0.00369,0,0.0104033,0,1
0.847,0.127,0,0.240876,0,1
0.494,0.555,1,0.97461,1,1
0.45,0.45,1,0.979056,1,1
0.497,0.0516,0,0.343356,0,1
0.893,0.913,0,0.135897,0,1
0.734,0.729,1,0.629383,1,1
0.0455,0.477,0,0.0736849,0,1
0.388,0.825,1,0.508854,-1,0
0.755,0.404,1,0.707164,1,1
0.918,0.458,0,0.302089,0,1
0.00502,0.103,0,0.00297922,0,1
0.822,0.319,1,0.369981,0,0
0.0825,0.466,0,0.169024,0,1
0.293,0.349,1,0.919205,1,1
0.59,0.4,1,0.954732,1,1
0.385,0.872,1,0.347865,0,0
0.539,0.434,1,0.974379,1,1
0.358,0.826,1,0.500626,-1,0
0.173,0.158,0,0.16114,0,1
0.124,0.813,0,0.18027,0,1
0.631,0.133,1,0.377273,0,0
0.561,0.907,0,0.248872,0,1
0.175,0.532,1,0.733365,1,1
0.495,0.261,1,0.916594,1,1
0.486,0.793,1,0.612511,1,1
0.973,0.0221,0,0.224909,0,1
0.455,0.478,1,0.979388,1,1
0.9,0.763,0,0.205544,0,1
0.331,0.88,0,0.311423,0,1
0.936,0.239,0,0.238032,0,1
0.687,0.115,0,0.296296,0,1
0.418,0.877,1,0.335248,0,0
0.197,0.464,1,0.77746,1,1
0.592,0.814,1,0.472709,-1,0
0.996,0.956,0,0.0866211,0,1
0.566,0.551,1,0.97085,1,1
0.933,0.552,0,0.264411,0,1
0.973,0.893,0,0.0902205,0,1
0.597,0.215,1,0.66026,1,1
0.594,0.42,1,0.959608,1,1
0.754,0.126,0,0.267693,0,1
0.408,0.802,1,0.598514,-1,0
0.423,0.157,1,0.791727,1,1
0.817,0.998,0,0.137389,0,1
0.905,0.864,0,0.141577,0,1
0.785,0.406,1,0.617848,1,1
0.856,0.0801,0,0.231867,0,1
0.947,0.519,0,0.23708,0,1
0.858,0.69,0,0.427811,-1,0
0.553,0.265,1,0.86725,1,1
0.227,0.559,1,0.880026,1,1
0.192,0.327,1,0.581173,-1,0
0.147,0.131,0,0.070835,0,1
0.887,0.126,0,0.23453,0,1
0.92,0.312,0,0.256755,0,1
0.469,0.109,1,0.577927,-1,0
0.748,0.26,1,0.415209,-1,0
0.768,0.316,1,0.476154,-1,0
0.352,0.478,1,0.969137,1,1
0.911,0.419,0,0.301701,0,1
0.036,0.0848,0,0.00446873,0,1
0.706,0.49,1,0.912454,1,1
0.948,0.536,0,0.229346,0,1
0.824,0.858,0,0.207612,0,1
0.58,0.177,1,0.587298,-1,0
0.269,0.117,0,0.462113,-1,0
0.443,0.0221,0,0.282681,0,1
0.45,0.92,0,0.242688,0,1
0.292,0.914,0,0.216749,0,1
0.212,0.195,0,0.417944,-1,0
0.945,0.559,0,0.227973,0,1
0.655,0.738,1,0.697801,1,1
0.268,0.663,1,0.880204,1,1
0.684,0.466,1,0.923182,1,1
0.519,0.152,1,0.642552,1,1
0.865,0.309,0,0.302387,0,1
0.0144,0.59,0,0.0543147,0,1
0.112,0.152,0,0.038143,0,1
0.0775,0.919,0,0.0298375,0,1
0.247,0.661,1,0.859586,1,1
0.705,0.461,1,0.896993,1,1
0.452,0.742,1,0.798926,1,1
0.792,0.908,0,0.181583,0,1
0.00417,0.347,0,0.0123201,0,1
0.546,0.498,1,0.976372,1,1
0.611,0.0735,0,0.299641,0,1
0.0797,0.635,0,0.249904,0,1
0.843,0.148,0,0.246589,0,1
0.373,0.333,1,0.959382,1,1
0.273,0.337,1,0.886467,1,1
0.448,0.702,1,0.885843,1,1
0.507,0.791,1,0.61051,1,1
0.334,0.453,1,0.963654,1,1
0.0725,0.748,0,0.142564,0,1
0.146,0.939,0,0.0692672,0,1
0.671,0.715,1,0.754457,1,1
0.823,0.474,1,0.613198,1,1
0.742,0.301,1,0.509064,-1,0
0.19,0.00559,0,0.035265,0,1
0.29,0.646,1,0.911042,1,1
0.258,0.926,0,0.17554,0,1
0.782,0.078,0,0.240039,0,1
0.921,0.453,0,0.294409,0,1
0.972,0.675,0,0.106394,0,1
0.207,0.15,0,0.282678,0,1
0.0482,0.116,0,0.00700733,0,1
0.0195,0.797,0,0.0302122,0,1
0.516,0.178,1,0.731249,1,1
0.101,0.798,0,0.150494,0,1
0.147,0.77,0,0.350525,0,1
0.154,0.714,0,0.524015,-1,0
0.626,0.11,0,0.342553,0,1
0.717,0.923,0,0.192646,0,1
0.826,0.417,1,0.508419,-1,0
0.556,0.171,1,0.624279,1,1
0.373,0.263,1,0.933505,1,1
0.926,0.54,0,0.288379,0,1
0.653,0.337,1,0.826102,1,1
0.408,0.343,1,0.966999,1,1
0.583,0.957,0,0.186921,0,1
0.866,0.929,0,0.143377,0,1
0.761,0.153,0,0.280679,0,1
0.971,0.00398,0,0.224596,0,1
0.0241,0.736,0,0.0549795,0,1
0.0618,0.465,0,0.103181,0,1
0.261,0.262,1,0.78767,1,1
0.824,0.91,0,0.167909,0,1
0.703,0.496,1,0.91789,1,1
0.0495,0.855,0,0.0320629,0,1
0.714,0.0173,0,0.227628,0,1
0.637,0.779,1,0.56601,-1,0
0.637,0.573,1,0.95328,1,1
0.867,0.669,0,0.431488,-1,0
0.678,0.41,1,0.888081,1,1
0.966,0.651,0,0.127954,0,1
0.524,0.41,1,0.973413,1,1
0.592,0.823,1,0.441741,-1,0
0.23,0.562,1,0.884591,1,1
0.652,0.591,1,0.942354,1,1
0.17,0.313,1,0.419269,-1,0
0.254,0.429,1,0.899418,1,1
0.153,0.662,1,0.609347,1,1
0.27,0.399,1,0.911182,1,1
0.647,0.621,1,0.928105,1,1
0.262,0.357,1,0.879239,1,1
0.888,0.522,1,0.416749,-1,0
0.88,0.0504,0,0.227412,0,1
0.853,0.294,0,0.305061,0,1
0.685,0.36,1,0.801377,1,1
0.459,0.689,1,0.903961,1,1
0.965,0.824,0,0.0923192,0,1
0.117,0.0123,0,0.0101919,0,1
0.0543,0.116,0,0.00790955,0,1
0.589,0.244,1,0.759423,1,1
0.648,0.217,1,0.538185,-1,0
0.627,0.749,1,0.685603,1,1
0.474,0.177,1,0.794939,1,1
0.936,0.362,0,0.254126,0,1
0.418,0.389,1,0.974162,1,1
0.542,0.698,1,0.873665,1,1
0.567,0.993,0,0.163414,0,1
0.53,0.657,1,0.930277,1,1
0.0202,0.407,0,0.0259571,0,1
0.207,0.873,0,0.215067,0,1
0.973,0.371,0,0.225195,0,1
0.847,0.555,1,0.598509,-1,0
0.423,0.608,1,0.962016,1,1
0.295,0.259,1,0.863611,1,1
0.239,0.268,1,0.717234,1,1
0.303,0.852,0,0.37974,0,1
0.624,0.998,0,0.157428,0,1
0.85,0.681,1,0.473279,-1,0
0.362,0.682,1,0.907398,1,1
0.829,0.666,1,0.576279,-1,0
0.0957,0.799,0,0.136851,0,1
0.472,0.456,1,0.979376,1,1
0.371,0.806,1,0.581721,-1,0
0.556,0.529,1,0.974147,1,1
0.161,0.507,1,0.651865,1,1
0.444,0.458,1,0.97905,1,1
0.416,0.204,1,0.885655,1,1
0.631,0.723,1,0.766756,1,1
0.549,0.523,1,0.975173,1,1
0.356,0.485,1,0.969984,1,1
0.607,0.78,1,0.587736,-1,0
0.428,0.333,1,0.966142,1,1
0.237,0.118,0,0.33233,0,1
0.458,0.46,1,0.979383,1,1
0.535,0.657,1,0.92945,1,1
0.817,0.392,1,0.491636,-1,0
0.00778,0.222,0,0.00626945,0,1
0.346,0.661,1,0.923503,1,1
0.555,0.85,1,0.376686,0,0
0.957,0.00316,0,0.224514,0,1
0.263,0.439,1,0.914687,1,1
0.0774,0.895,0,0.0367735,0,1
0.149,0.781,0,0.326756,0,1
0.636,0.913,0,0.223094,0,1
0.582,0.535,1,0.970718,1,1
0.634,0.439,1,0.947721,1,1
0.965,0.188,0,0.229016,0,1
0.889,0.436,1,0.356854,0,0
0.944,0.944,0,0.109166,0,1
0.00634,0.112,0,0.00320723,0,1
0.00859,0.83,0,0.0168763,0,1
0.396,0.415,1,0.97421,1,1
0.18,0.744,0,0.541809,-1,0
0.941,0.76,0,0.131977,0,1
0.404,0.179,1,0.847412,1,1
0.708,0.839,1,0.319883,0,0
0.495,0.417,1,0.976721,1,1
0.372,0.925,0,0.228682,0,1
0.291,0.804,1,0.54838,-1,0
0.627,0.481,1,0.960618,1,1
0.299,0.69,1,0.872713,1,1
0.377,0.233,1,0.913833,1,1
0.328,0.44,1,0.960757,1,1
0.359,0.177,1,0.832982,1,1
0.749,0.0408,0,0.233059,0,1
0.93,0.221,0,0.237808,0,1
0.664,0.173,1,0.404212,-1,0
0.978,0.715,0,0.0855719,0,1
0.159,0.41,1,0.520095,-1,0
0.258,0.688,1,0.8397,1,1
0.934,0.0676,0,0.226748,0,1
0.992,0.937,0,0.0853604,0,1
0.468,0.245,1,0.915208,1,1
0.658,0.0308,0,0.239562,0,1
0.692,0.53,1,0.933496,1,1
0.603,0.144,1,0.445425,-1,0
0.828,0.551,1,0.6715,1,1
0.508,0.441,1,0.977709,1,1
0.47,0.893,1,0.291908,0,0
0.375,0.713,1,0.865502,1,1
0.759,0.96,0,0.159656,0,1
0.938,0.942,0,0.111809,0,1
0.796,0.232,0,0.313877,0,1
0.874,0.569,1,0.485896,-1,0
0.699,0.622,1,0.897096,1,1
0.244,0.433,1,0.884417,1,1
0.117,0.455,1,0.325409,0,0
0.321,0.517,1,0.959935,1,1
0.475,0.67,1,0.924641,1,1
0.512,0.0926,0,0.452123,-1,0
0.219,0.611,1,0.853574,1,1
0.652,0.961,0,0.175596,0,1
0.937,0.271,0,0.241132,0,1
0.219,0.379,1,0.783156,1,1
0.143,0.754,0,0.379327,0,1
0.709,0.185,1,0.358826,0,0
0.933,0.729,0,0.160492,0,1
0.627,0.168,1,0.459363,-1,0
0.085,0.724,0,0.209714,0,1
0.812,0.274,1,0.335116,0,0
0.885,0.712,0,0.302086,0,1
0.938,0.494,0,0.261892,0,1
0.695,0.819,1,0.380216,0,0
0.713,0.95,0,0.173446,0,1
0.683,0.12,0,0.304372,0,1
0.613,0.563,1,0.961605,1,1
0.997,0.015,0,0.224793,0,1
0.0717,0.654,0,0.210606,0,1
0.825,0.207,0,0.275261,0,1
0.502,0.733,1,0.809516,1,1
0.343,0.122,0,0.671407,1,0
0.0744,0.905,0,0.0317971,0,1
0.509,0.427,1,0.976667,1,1
0.649,0.628,1,0.921991,1,1
0.255,0.798,1,0.527902,-1,0
0.352,0.501,1,0.968902,1,1
0.402,0.79,1,0.645505,1,1
0.668,0.645,1,0.895516,1,1
0.446,0.385,1,0.974826,1,1
0.251,0.244,1,0.724662,1,1
0.438,0.7,1,0.889662,1,1
0.691,0.272,1,0.572463,-1,0
0.879,0.776,0,0.232572,0,1
0.755,0.901,0,0.20101,0,1
0.583,0.251,1,0.78922,1,1
0.913,0.174,0,0.236269,0,1
0.373,0.785,1,0.663132,1,1
0.845,0.145,0,0.245351,0,1
0.434,0.545,1,0.975148,1,1
0.586,0.438,1,0.966151,1,1
0.316,0.758,1,0.734841,1,1
0.999,0.0911,0,0.225281,0,1
0.945,0.0671,0,0.226403,0,1
0.618,0.305,1,0.83405,1,1
0.525,0.246,1,0.871587,1,1
0.91,0.648,0,0.290554,0,1
0.0649,0.447,0,0.100593,0,1
0.474,0.248,1,0.915301,1,1
0.146,0.698,0,0.522611,-1,0
0.0979,0.665,0,0.327071,0,1
0.713,0.946,0,0.176053,0,1
0.879,0.334,0,0.302305,0,1
0.034,0.792,0,0.0439905,0,1
0.14,0.0969,0,0.0427933,0,1
0.134,0.169,0,0.0745154,0,1
0.584,0.711,1,0.82923,1,1
0.293,0.9,0,0.243839,0,1
0.368,0.0276,0,0.291477,0,1
0.274,0.122,0,0.499162,-1,0
0.654,0.443,1,0.93673,1,1
0.895,0.892,0,0.140205,0,1
0.105,0.425,0,0.224107,0,1
0.878,0.641,0,0.425454,-1,0
0.429,0.786,1,0.657439,1,1
0.318,0.526,1,0.958441,1,1
0.749,0.363,1,0.633658,1,1
0.153,0.649,1,0.623195,1,1
0.127,0.0807,0,0.027073,0,1
0.956,0.998,0,0.10686,0,1
0.739,0.795,1,0.4061,-1,0
0.439,0.589,1,0.968029,1,1
0.855,0.0903,0,0.233373,0,1
0.717,0.11,0,0.274551,0,1
0.0273,0.125,0,0.00500578,0,1
0.455,0.603,1,0.96458,1,1
0.205,0.099,0,0.167122,0,1
0.43,0.919,0,0.244513,0,1
0.493,0.483,1,0.979289,1,1
0.708,0.492,1,0.911157,1,1
0.141,0.32,0,0.262722,0,1
0.928,0.602,0,0.258845,0,1
0.672,0.878,0,0.262524,0,1
0.922,0.649,0,0.247393,0,1
0.771,0.0782,0,0.24195,0,1
0.3,0.0848,0,0.437778,-1,0
0.552,0.532,1,0.974261,1,1
0.673,0.33,1,0.767336,1,1
0.865,0.203,0,0.25481,0,1
0.183,0.318,1,0.510094,-1,0
0.617,0.819,1,0.43874,-1,0
0.211,0.359,1,0.728731,1,1
0.545,0.883,1,0.297282,0,0
0.984,0.27,0,0.225791,0,1
0.475,0.534,1,0.977119,1,1
0.356,0.733,1,0.820294,1,1
0.675,0.162,1,0.368602,0,0
0.806,0.235,0,0.306963,0,1
0.465,0.217,1,0.88263,1,1
0.618,0.132,1,0.393595,0,0
0.655,0.111,0,0.316326,0,1
0.216,0.422,1,0.810615,1,1
0.156,0.153,0,0.106857,0,1
0.93,0.254,0,0.241697,0,1
0.264,0.623,1,0.905772,1,1
0.36,0.952,0,0.189096,0,1
0.592,0.561,1,0.965854,1,1
0.371,0.625,1,0.95038,1,1
0.297,0.446,1,0.946234,1,1
0.731,0.414,1,0.792082,1,1
0.623,0.333,1,0.871748,1,1
0.213,0.0418,0,0.0920712,0,1
0.933,0.00949,0,0.224588,0,1
0.367,0.418,1,0.969929,1,1
0.44,0.932,0,0.224536,0,1
0.47,0.201,1,0.852016,1,1
0.138,0.45,1,0.447725,-1,0
0.618,0.223,1,0.630418,1,1
0.85,0.0328,0,0.226586,0,1
0.855,0.939,0,0.144267,0,1
0.85,0.0605,0,0.229755,0,1
0.746,0.705,1,0.684272,1,1
0.349,0.323,1,0.949134,1,1
0.342,0.866,1,0.35569,0,0
0.0995,0.627,0,0.352285,0,1
0.104,0.235,0,0.0622434,0,1
0.524,0.747,1,0.760027,1,1
0.308,0.098,0,0.513233,-1,0
0.028,0.809,0,0.0325796,0,1
0.735,0.844,0,0.290838,0,1
0.98,0.511,0,0.177981,0,1
0.119,0.09,0,0.0250145,0,1
0.327,0.22,1,0.867428,1,1
0.964,0.0114,0,0.224713,0,1
0.615,0.547,1,0.963713,1,1
0.0441,0.257,0,0.0171941,0,1
0.143,0.431,1,0.451353,-1,0
0.448,0.773,1,0.701047,1,1
0.414,0.964,0,0.185079,0,1
0.521,0.12,1,0.528939,-1,0
0.906,0.45,0,0.325703,0,1
0.13,0.559,1,0.514879,-1,0
0.915,0.491,0,0.318289,0,1
0.953,0.655,0,0.154397,0,1
0.839,0.0117,0,0.224507,0,1
0.0466,0.519,0,0.0933905,0,1
0.402,0.109,0,0.645507,1,0
0.302,0.358,1,0.931041,1,1
0.89,0.943,0,0.131115,0,1
0.0936,0.415,0,0.16523,0,1
0.898,0.873,0,0.144025,0,1
0.692,0.181,1,0.375779,0,0
0.31,0.473,1,0.955443,1,1
0.93,0.223,0,0.238024,0,1
0.118,0.256,0,0.102636,0,1
0.685,0.797,1,0.45668,-1,0
0.174,0.08,0,0.0735136,0,1
0.143,0.264,0,0.192557,0,1
0.466,0.995,0,0.163593,0,1
0.67,0.17,1,0.389301,0,0
0.876,0.903,0,0.147337,0,1
0.168,0.78,0,0.390665,0,1
0.754,0.834,0,0.296297,0,1
0.51,0.669,1,0.921632,1,1
0.0412,0.255,0,0.0158616,0,1
0.454,0.55,1,0.975225,1,1
0.224,0.467,1,0.857954,1,1
0.427,0.369,1,0.972385,1,1
0.0763,0.109,0,0.0117835,0,1
0.515,0.623,1,0.954894,1,1
0.303,0.151,0,0.688286,1,0
0.362,0.238,1,0.912218,1,1
0.522,0.624,1,0.953805,1,1
0.516,0.763,1,0.71053,1,1
0.817,0.243,0,0.303162,0,1
0.54,0.631,1,0.948025,1,1
0.763,0.674,1,0.733321,1,1
0.493,0.674,1,0.918563,1,1
0.863,0.122,0,0.237275,0,1
0.623,0.149,1,0.422367,-1,0
0.367,0.683,1,0.907289,1,1
0.53,0.316,1,0.941147,1,1
0.549,0.226,1,0.796417,1,1
0.0905,0.0842,0,0.0128066,0,1
0.83,0.519,1,0.642782,1,1
0.354,0.685,1,0.902113,1,1
0.506,0.0123,0,0.24685,0,1
0.187,0.114,0,0.140128,0,1
0.665,0.405,1,0.900195,1,1
0.894,0.165,0,0.23867,0,1
0.628,0.288,1,0.778175,1,1
0.975,0.512,0,0.185396,0,1
0.242,0.257,1,0.711103,1,1
0.468,0.0946,0,0.523566,-1,0
0.298,0.916,0,0.216765,0,1
0.978,0.584,0,0.14061,0,1
0.597,0.574,1,0.96231,1,1
0.747,0.259,1,0.415358,-1,0
0.29,0.637,1,0.916925,1,1
0.432,0.146,1,0.754487,1,1
0.0795,0.653,0,0.24466,0,1
0.0534,0.571,0,0.133122,0,1
0.986,0.254,0,0.225713,0,1
0.561,0.055,0,0.303779,0,1
0.997,0.578,0,0.113721,0,1
0.757,0.803,1,0.363723,0,0
0.25,0.62,1,0.893505,1,1
0.557,0.182,1,0.656664,1,1
0.143,0.298,0,0.239942,0,1
0.465,0.2,1,0.854571,1,1
0.232,0.804,0,0.466621,-1,0
0.975,0.668,0,0.103936,0,1
0.909,0.138,0,0.233095,0,1
0.598,0.925,0,0.216677,0,1
0.796,0.242,1,0.322823,0,0
0.0392,0.665,0,0.103084,0,1
0.247,0.594,1,0.900713,1,1
0.705,0.775,1,0.510382,-1,0
0.988,0.576,0,0.128274,0,1
0.382,0.991,0,0.15824,0,1
0.916,0.308,0,0.258481,0,1
0.864,0.302,0,0.299009,0,1
0.22,0.512,1,0.863583,1,1
0.942,0.969,0,0.11039,0,1
0.832,0.681,1,0.535103,-1,0
0.175,0.0864,0,0.0809291,0,1
0.316,0.04,0,0.285067,0,1
0.9,0.0576,0,0.227297,0,1
0.0927,0.984,0,0.0256351,0,1
0.581,0.348,1,0.932291,1,1
0.656,0.737,1,0.700192,1,1
0.98,0.247,0,0.22716,0,1
0.561,0.474,1,0.974496,1,1
0.656,0.778,1,0.551996,-1,0
0.913,0.547,0,0.330113,0,1
0.78,0.492,1,0.778292,1,1
0.8,0.774,0,0.378315,0,1
0.952,0.307,0,0.237806,0,1
0.639,0.39,1,0.915787,1,1
0.207,0.788,0,0.472163,-1,0
0.709,0.572,1,0.916648,1,1
0.177,0.214,0,0.270431,0,1
0.915,0.674,0,0.249541,0,1
0.629,0.613,1,0.939742,1,1
0.512,0.6,1,0.964213,1,1
0.598,0.311,1,0.8761,1,1
0.308,0.815,1,0.519571,-1,0
0.895,0.0155,0,0.224794,0,1
0.993,0.108,0,0.22557,0,1
0.584,0.949,0,0.193792,0,1
0.998,0.632,0,0.0843841,0,1
0.394,0.0483,0,0.385102,0,1
0.379,0.605,1,0.958946,1,1
0.823,0.102,0,0.239624,0,1
0.528,0.639,1,0.944527,1,1
0.368,0.00418,0,0.209424,0,1
0.555,0.409,1,0.968071,1,1
0.592,0.553,1,0.967158,1,1
0.922,0.907,0,0.121619,0,1
0.917,0.798,0,0.153984,0,1
0.0352,0.245,0,0.0129402,0,1
0.103,0.87,0,0.072454,0,1
0.14,0.301,0,0.229857,0,1
0.997,0.433,0,0.192304,0,1
0.327,0.342,1,0.943814,1,1
0.622,0.666,1,0.893522,1,1
0.525,0.702,1,0.871555,1,1
0.727,0.32,1,0.594334,-1,0
0.683,0.218,1,0.461619,-1,0
0.142,0.695,0,0.509947,-1,0
0.0302,0.0914,0,0.00422296,0,1
0.804,0.0597,0,0.232897,0,1
0.136,0.547,1,0.54292,-1,0
0.745,0.0417,0,0.233714,0,1
0.152,0.352,1,0.378148,0,0
0.335,0.473,1,0.964704,1,1
0.525,0.989,0,0.167461,0,1
0.205,0.735,1,0.641819,1,1
0.237,0.518,1,0.894778,1,1
0.353,0.794,1,0.624633,1,1
0.0828,0.0345,0,0.00689849,0,1
0.29,0.183,1,0.735099,1,1
0.564,0.105,0,0.410707,-1,0
0.929,0.568,0,0.271431,0,1
0.24,0.179,0,0.526395,-1,0
0.19,0.358,1,0.622187,1,1
0.495,0.714,1,0.856254,1,1
0.444,0.22,1,0.897965,1,1
0.923,0.974,0,0.11682,0,1
0.0387,0.873,0,0.0212699,0,1
0.463,0.256,1,0.92729,1,1
0.117,0.738,0,0.313122,0,1
0.24,0.4,1,0.860002,1,1
0.523,0.27,1,0.906082,1,1
0.915,0.952,0,0.120756,0,1
0.196,0.871,0,0.203373,0,1
0.023,0.242,0,0.00970908,0,1
0.245,0.162,0,0.502939,-1,0
0.408,0.517,1,0.975851,1,1
0.0269,0.352,0,0.0215664,0,1
0.774,0.806,0,0.337098,0,1
0.559,0.234,1,0.796597,1,1
0.0318,0.516,0,0.0638286,0,1
0.257,0.784,1,0.584026,-1,0
0.914,0.551,0,0.326223,0,1
0.805,0.794,0,0.324347,0,1
0.225,0.516,1,0.874268,1,1
0.0769,0.849,0,0.0581975,0,1
0.588,0.00584,0,0.22788,0,1
0.732,0.086,0,0.254181,0,1
0.31,0.668,1,0.904057,1,1
0.789,0.216,0,0.306915,0,1
0.77,0.495,1,0.807325,1,1
0.914,0.469,0,0.314604,0,1
0.948,0.559,0,0.220102,0,1
0.807,0.603,1,0.733588,1,1
0.597,0.0125,0,0.233515,0,1
0.216,0.137,0,0.292098,0,1
0.158,0.257,0,0.250387,0,1
0.555,0.239,1,0.815099,1,1
0.915,0.817,0,0.148415,0,1
0.667,0.426,1,0.915506,1,1
0.104,0.267,0,0.0793506,0,1
0.792,0.661,1,0.696366,1,1
0.348,0.458,1,0.967811,1,1
0.199,0.841,0,0.280375,0,1
0.985,0.408,0,0.210125,0,1
0.11,0.0791,0,0.01844,0,1
0.232,0.885,0,0.221581,0,1
0.0826,0.156,0,0.0198814,0,1
0.686,0.832,1,0.352117,0,0
0.749,0.624,1,0.839786,1,1
0.468,0.198,1,0.84815,1,1
0.608,0.39,1,0.940786,1,1
0.0387,0.75,0,0.0697421,0,1
0.25,0.6,1,0.902062,1,1
0.906,0.199,0,0.241089,0,1
0.657,0.902,0,0.231667,0,1
0.986,0.313,0,0.223097,0,1
0.483,0.723,1,0.8397,1,1
0.734,0.383,1,0.72354,1,1
0.292,0.426,1,0.939837,1,1
0.571,0.53,1,0.972517,1,1
0.0498,0.798,0,0.0583917,0,1
0.13,0.00725,0,0.0121529,0,1
0.257,0.534,1,0.920122,1,1
0.101,0.643,0,0.355887,0,1
0.315,0.397,1,0.94955,1,1
0.565,0.556,1,0.970231,1,1
